time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656331590,c063c3,43.49417476330773,-80.16161237444197,80.65458216470333,150.16446089973846,0.0,CGLUG   ,False,False,False,0654,891.5400000000001,891.5400000000001,1656331589.673,1656331589.955
1656331590,c0371f,43.95988335043697,-80.24767194475447,193.83141266937315,311.77245323115244,11.05408,WJA701  ,False,False,False,2244,6781.8,6934.2,1656331589.616,1656331589.958
1656331590,c060b3,43.61400022345074,-79.28067888532365,75.71944636354854,317.2025981617658,0.97536,POE118  ,False,False,False,4361,441.96000000000004,434.34000000000003,1656331589.741,1656331589.892
1656331590,c05bd5,43.67802429199219,-79.6020632011946,,,,ACA604  ,True,False,False,3276,,,1656331589.616,1656331589.616
1656331590,c1e95a,43.68549282267942,-79.62717328752791,,,,SWP269  ,True,False,False,,,,1656331589.514,1656331589.514
1656331590,c060b6,43.833984375,-79.08080344976378,123.99807980333482,201.66898496210393,0.32512,POE610  ,False,False,False,5533,1196.3400000000001,1196.3400000000001,1656331589.726,1656331589.958
1656331590,aa395b,43.10308941340042,-79.88080705915178,188.38767891541528,268.12212255271464,0.65024,SKW3017 ,False,False,False,1150,10972.800000000001,11330.94,1656331589.616,1656331589.988
1656331590,78149e,43.67897415161133,-79.63053503701855,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331587.931,1656331587.931
1656331590,c1e80c,43.669246673583984,-79.59847028865369,,,,,True,False,False,,,,1656331584.473,1656331584.473
1656331590,c1e847,43.670448303222656,-79.6010891226835,,,,BMN74   ,True,False,False,,,,1656331473.76,1656331580.92
1656331590,c038ac,43.680152893066406,-79.61892593738645,,,,ACA185  ,True,False,False,6304,,,1656331586.214,1656331589.432
1656331590,c06a8b,43.524993896484375,-80.1319140057231,176.42354266771397,69.87415391412763,-0.32512,JZA892  ,False,False,False,6605,3329.94,3360.42,1656331589.957,1656331589.957
1656331590,a096c8,43.08833312988281,-78.95318319631173,199.6480214632065,265.7145272634232,9.7536,N137SF  ,False,False,False,5720,10081.26,10454.64,1656331589.899,1656331589.988
1656331590,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331590,c01e28,43.68878173828125,-79.63808813760448,53.12988746802101,226.56935480474897,0.0,ACA401  ,True,False,False,1076,144.78,,1656331589.167,1656331589.74
1656331590,c1e865,43.69422912597656,-79.65282706327217,,,,SAF208  ,True,False,False,,,,1656331576.857,1656331576.857
1656331590,c1e84c,43.664299916412865,-79.62396894182477,,,,EL54    ,True,False,False,,,,1656331589.617,1656331589.617
1656331590,7608f9,43.98427672305349,-79.37118530273438,118.75747810835931,202.6771416162449,-8.128,PIA797  ,False,False,False,1717,1958.3400000000001,1965.96,1656331589.847,1656331590.0
1656331590,c07989,43.436217227224574,-79.95574951171875,63.72879448664517,243.64179189369932,0.97536,C07989  ,False,False,False,5511,701.0400000000001,678.1800000000001,1656331589.512,1656331589.96
1656331590,c040c5,43.63015384997352,-79.65584891183039,95.97517781738402,220.43473761558303,8.77824,ROU1790 ,False,False,False,2231,845.82,838.2,1656331589.741,1656331589.96
1656331590,c0635c,43.1180419921875,-80.0062738462936,128.6418629368919,129.48286402101195,-0.32512,POE9807 ,False,False,False,4367,1181.1000000000001,1188.72,1656331589.679,1656331589.956
1656331590,c0636a,43.62900168208753,-79.40020424979076,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331382.22,1656331383.19
1656331590,a73db7,43.16107177734375,-80.12048055959298,123.77591061290522,274.0516838378285,0.0,N566FF  ,False,False,False,3413,9144.0,9433.56,1656331589.741,1656331589.96
1656331590,010154,43.298126220703125,-78.99930022483647,167.73714647837085,271.0544045035218,-9.10336,MSR995  ,False,False,False,0706,4762.5,4861.56,1656331589.442,1656331589.921
1656331590,c1e7e3,43.668331146240234,-79.60409120071768,,,,RED3    ,True,False,False,,,,1656331587.152,1656331587.223
1656331590,c1e845,43.6827392578125,-79.63428763456123,,,,BMN72   ,True,False,False,,,,1656331416.129,1656331416.129
1656331600,c1e845,43.68304883019399,-79.63467734200614,,,,BMN72   ,True,False,False,,,,1656331598.272,1656331598.272
1656331600,c1e7e3,43.668331146240234,-79.60409120071768,,,,RED3    ,True,False,False,,,,1656331587.152,1656331587.223
1656331600,8004df,43.87157375529661,-79.43291800362726,98.30188933913107,202.13549187810034,-4.22656,AIC187  ,False,True,False,2110,1447.8000000000002,1447.8000000000002,1656331599.942,1656331599.942
1656331600,c07eda,43.73377990722656,-79.57723218341204,78.97846425517771,226.8476102659946,-4.22656,WJA520  ,False,False,False,7165,487.68,487.68,1656331599.597,1656331599.893
1656331600,c0301d,43.774200439453125,-79.87820647483647,146.1102471740276,184.84740739056772,10.07872,ASP654  ,False,False,False,6322,9006.84,9258.300000000001,1656331598.62,1656331599.943
1656331600,c066f4,43.68161734888109,-79.61736406598772,,,,ACA402  ,True,False,False,2214,,,1656331493.857,1656331493.857
1656331600,c07f2e,43.68628421072232,-79.62817055838451,,,,WEN3218 ,True,False,False,3414,,,1656331483.117,1656331483.117
1656331600,ac71e7,43.394785735566735,-79.74373953683039,169.75093007205493,186.26349061433453,5.8521600000000005,AAL1746 ,False,False,False,2237,3390.9,3429.0,1656331599.468,1656331599.993
1656331600,c1e86b,43.67986000190347,-79.61031777518139,,,,MTC547  ,True,False,False,,,,1656331599.478,1656331599.478
1656331600,a1094c,43.56591176178495,-79.5232936314174,116.01938359811302,335.36681214044467,0.0,EDV4942 ,False,False,False,7135,2415.54,2430.7799999999997,1656331599.654,1656331599.874
1656331600,a6f280,43.68235054662672,-79.64813232421875,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,144.78,,1656331598.619,1656331599.993
1656331600,c08048,43.64955139160156,-78.90949337981465,220.70187219976364,73.33913203589589,13.980160000000001,HRT119  ,False,False,False,6320,6705.6,6918.96,1656331599.986,1656331599.986
1656331600,c0523f,43.585052490234375,-79.91014347519985,175.1045259300296,70.07441934181567,-6.1772800000000005,ROU1904 ,False,False,False,7017,2979.42,3032.7599999999998,1656331599.958,1656331599.993
1656331600,c01d3c,43.679386138916016,-79.5970650606377,,,,WSW748  ,True,False,False,0533,144.78,,1656331599.468,1656331599.943
1656331600,c082c8,43.69323213221663,-79.63636125837053,24.019632210266668,226.73570458892837,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331599.186,1656331599.597
1656331600,c1e7e7,43.66703796386719,-79.62301387343297,,,,MTC25   ,True,False,False,,,,1656331588.528,1656331592.54
1656331600,a70812,43.1810302734375,-79.67138246048324,179.0331641695146,179.50608310138125,20.15744,JIA5117 ,False,False,False,0546,5074.92,5189.22,1656331599.993,1656331599.993
1656331600,c040c5,43.623321533203125,-79.66390920239826,101.77803572977903,220.695531039492,9.10336,ROU1790 ,False,False,False,2231,937.26,929.64,1656331599.768,1656331599.993
1656331600,7608f9,43.974267991922666,-79.37694004603793,119.70748204351244,202.48727990979037,-4.8768,PIA797  ,False,False,False,1717,1889.76,1889.76,1656331599.942,1656331599.993
1656331600,c07989,43.43357849121094,-79.96303114780159,61.889558905241266,243.86093189956517,2.9260800000000002,C07989  ,False,False,False,5511,701.0400000000001,693.4200000000001,1656331599.942,1656331599.987
1656331600,c0635c,43.11239986096398,-79.99250139508928,127.2872104954222,110.33922211265224,-0.32512,POE9807 ,False,False,False,4367,1188.72,1203.96,1656331599.702,1656331599.993
1656331600,010154,43.29837605104608,-79.02027675083707,166.70843377234888,271.0609116902642,-9.10336,MSR995  ,False,False,False,0706,4663.4400000000005,4762.500000000001,1656331599.654,1656331599.943
1656331600,a73db7,43.16180419921875,-80.13529932776163,123.74062595321077,273.81407483429035,0.0,N566FF  ,False,False,False,3413,9144.0,9433.56,1656331599.576,1656331599.876
1656331600,c0636a,43.62900168208753,-79.40020424979076,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331382.22,1656331383.19
1656331600,c0371f,43.97181701660156,-80.26617715525072,195.28418920444975,311.7964890468022,10.40384,WJA701  ,False,False,False,2244,6896.1,7048.5,1656331599.823,1656331599.987
1656331600,a5e9f4,43.48100280761719,-80.29555919558499,175.21935452685895,69.01079906389961,-2.27584,EDV4693 ,False,False,False,2334,3337.56,3375.66,1656331599.986,1656331599.986
1656331600,c060b3,43.61851501464844,-79.28762746411701,74.96245243083159,309.15107835407105,0.0,POE118  ,False,False,False,4361,434.34000000000003,426.72,1656331599.768,1656331599.993
1656331600,c063c3,43.48770400225106,-80.15664236886164,81.2528429436574,151.65010549860304,-0.65024,CGLUG   ,False,False,False,0654,891.5400000000001,891.5400000000001,1656331599.941,1656331599.987
1656331600,c05bd5,43.67866516113281,-79.60113702818404,,,,ACA604  ,True,False,False,3276,,,1656331598.719,1656331598.719
1656331600,c0636c,43.57328796386719,-79.39001748728197,114.41031001210756,138.28088077260944,13.004800000000001,POE211  ,False,False,False,0554,1074.42,1066.8000000000002,1656331599.892,1656331599.987
1656331600,78149e,43.679237365722656,-79.63101409202397,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331599.186,1656331599.654
1656331600,c1e80c,43.669246673583984,-79.59847028865369,,,,,True,False,False,,,,1656331584.473,1656331584.473
1656331600,c1e865,43.69422912597656,-79.65282706327217,,,,SAF208  ,True,False,False,,,,1656331576.857,1656331576.857
1656331600,c01e28,43.68837906142412,-79.63748931884766,53.12988746802101,226.56935480474897,0.0,ACA401  ,True,False,False,1076,144.78,,1656331598.956,1656331599.823
1656331600,c060b6,43.82357839810646,-79.08652169363842,123.52013629238918,201.7570972140475,0.32512,POE610  ,False,False,False,5533,1196.3400000000001,1196.3400000000001,1656331599.767,1656331599.987
1656331600,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331600,a096c8,43.087028891353285,-78.97685459681918,200.6740475362772,265.73647908824717,8.77824,N137SF  ,False,False,False,5720,10172.7,10546.08,1656331599.471,1656331599.993
1656331600,c06a8b,43.53048550880561,-80.11125837053572,175.28051535686762,69.91632425926889,-6.502400000000001,JZA892  ,False,False,False,6605,3291.84,3329.94,1656331599.987,1656331599.987
1656331600,c1e847,43.6713752746582,-79.60021085517351,,,,BMN74   ,True,False,False,,,,1656331592.07,1656331592.07
1656331600,c1e84c,43.664299916412865,-79.62396894182477,,,,EL54    ,True,False,False,,,,1656331589.617,1656331589.617
1656331600,aa395b,43.10253078654661,-79.90428379603793,187.8735119574848,268.11698138179094,-0.32512,SKW3017 ,False,False,False,1150,10972.800000000001,11330.94,1656331599.823,1656331599.993
1656331600,c1e95a,43.685543060302734,-79.62719762048056,,,,SWP269  ,True,False,False,,,,1656331592.299,1656331592.299
1656331600,c038ac,43.68015095338983,-79.61893354143416,,,,ACA185  ,True,False,False,6304,,,1656331596.311,1656331599.478
1656331610,c01e28,43.687808990478516,-79.63673081508904,53.12988746802101,226.56935480474897,0.0,ACA401  ,True,False,False,1076,,,1656331609.833,1656331609.833
1656331610,78149e,43.67939758300781,-79.631189745526,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331605.977,1656331605.977
1656331610,c1e865,43.69422912597656,-79.65282706327217,,,,SAF208  ,True,False,False,,,,1656331576.857,1656331576.857
1656331610,c1e80c,43.66930389404297,-79.60033860317498,,,,,True,False,False,,,,1656331606.888,1656331606.888
1656331610,c038ac,43.680152893066406,-79.61892593738645,,,,ACA185  ,True,False,False,6304,,,1656331606.356,1656331609.364
1656331610,c060b6,43.81315612792969,-79.09230076989462,123.234842761048,202.06789956241022,0.0,POE610  ,False,False,False,5533,1196.3400000000001,1196.3400000000001,1656331609.888,1656331609.963
1656331610,c06a8b,43.53579246391684,-80.0915091378348,173.17135650175646,69.84238910545518,-8.45312,JZA892  ,False,False,False,6605,3223.26,3246.1200000000003,1656331609.937,1656331609.937
1656331610,c1e84c,43.66483526714777,-79.62328229631697,,,,EL54    ,True,False,False,,,,1656331602.814,1656331602.814
1656331610,c1e847,43.6713752746582,-79.60021085517351,,,,BMN74   ,True,False,False,,,,1656331592.07,1656331592.07
1656331610,aa395b,43.10192560745498,-79.92684500558039,187.89111956387825,267.96019062958544,0.32512,SKW3017 ,False,False,False,1150,10972.800000000001,11330.94,1656331609.708,1656331609.981
1656331610,c1e805,43.672428131103516,-79.66143408487011,,,,MTC27   ,True,False,False,,,,1656331310.182,1656331310.182
1656331610,c1e95a,43.68543463238215,-79.62692805698941,,,,SWP269  ,True,False,False,,,,1656331609.063,1656331609.063
1656331610,a096c8,43.08567810058594,-79.00172743686409,201.22587372852428,265.6012946450045,8.45312,N137SF  ,False,False,False,5720,10256.52,10637.52,1656331609.571,1656331609.954
1656331610,8004df,43.86361332262977,-79.43749564034601,97.27209670234457,203.03943597990352,-3.90144,AIC187  ,False,False,False,2110,1409.7,1409.7,1656331609.755,1656331609.954
1656331610,c07eda,43.72893769862288,-79.5843723842076,77.14944996089498,226.6211459136534,-4.55168,WJA520  ,False,False,False,7165,449.58000000000004,449.58000000000004,1656331609.662,1656331609.953
1656331610,c066f4,43.68161734888109,-79.61736406598772,,,,ACA402  ,True,False,False,2214,,,1656331493.857,1656331493.857
1656331610,c0301d,43.75982666015625,-79.87986719885538,145.5976496849918,184.86451443776053,9.7536,ASP654  ,False,False,False,6322,9098.28,9372.6,1656331609.661,1656331609.981
1656331610,c1e845,43.6837354757018,-79.63572365897042,,,,BMN72   ,True,False,False,,,,1656331609.346,1656331609.48
1656331610,c1e7e3,43.668331146240234,-79.60409120071768,,,,RED3    ,True,False,False,,,,1656331587.152,1656331587.223
1656331610,c063c3,43.48141945014566,-80.1519993373326,80.31424861088927,152.12180848200452,0.65024,CGLUG   ,False,False,False,0654,891.5400000000001,891.5400000000001,1656331609.768,1656331609.937
1656331610,c0371f,43.98329912605932,-80.28390066964289,197.08040111748429,311.9316287147352,9.10336,WJA701  ,False,False,False,2244,6995.160000000001,7147.56,1656331609.593,1656331609.85
1656331610,a5e9f4,43.48667985301907,-80.27520315987726,175.0357438123112,69.16802264701839,0.0,EDV4693 ,False,False,False,2334,3337.56,3375.66,1656331609.956,1656331609.956
1656331610,c0636c,43.56623840332031,-79.37928665515989,121.16657933890214,124.97209123257521,9.10336,POE211  ,False,False,False,0554,1158.24,1158.24,1656331609.772,1656331609.937
1656331610,c060b3,43.622565835209215,-79.2950657435826,73.79716662826974,305.35195468390185,0.97536,POE118  ,False,False,False,4361,441.96000000000004,434.34000000000003,1656331609.833,1656331609.955
1656331610,c05bd5,43.67929458618164,-79.60022682367367,,,,ACA604  ,True,False,False,3276,,,1656331609.172,1656331609.172
1656331610,c1e7e7,43.66703796386719,-79.62301387343297,,,,MTC25   ,True,False,False,,,,1656331588.528,1656331602.806
1656331610,c01d3c,43.67889404296875,-79.59644228913061,,,,WSW748  ,True,False,False,0533,,,1656331609.887,1656331609.887
1656331610,c082c8,43.69093322753906,-79.6397009561228,46.21127637815671,226.35319195377969,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331608.952,1656331609.249
1656331610,a70812,43.16519009864936,-79.67121669224332,177.48616225900247,179.6678542742531,15.60576,JIA5117 ,False,False,False,0546,5250.18,5364.4800000000005,1656331609.832,1656331609.955
1656331610,a6f280,43.68308374437235,-79.64706965855191,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,144.78,,1656331608.819,1656331609.523
1656331610,c0523f,43.59044479111493,-79.89048549107144,172.73448428562773,67.40638741186957,-7.477760000000001,ROU1904 ,False,False,False,7017,2918.46,2964.18,1656331609.937,1656331609.937
1656331610,c08048,43.65522766113281,-78.88324116551598,221.68776223620674,73.41537264259325,13.980160000000001,HRT119  ,False,False,False,6320,6842.76,7063.74,1656331610.0,1656331610.0
1656331610,a1094c,43.575714111328125,-79.52868794285973,117.02781252829972,343.39725382973484,0.0,EDV4942 ,False,False,False,7135,2415.54,2430.7799999999997,1656331609.708,1656331609.908
1656331610,c07f2e,43.68628421072232,-79.62817055838451,,,,WEN3218 ,True,False,False,3414,,,1656331483.117,1656331483.117
1656331610,c1e86b,43.67986000190347,-79.61031777518139,,,,MTC547  ,True,False,False,,,,1656331600.202,1656331600.202
1656331610,ac71e7,43.37910461425781,-79.74611504133355,175.43219271908288,186.22886588954154,5.20192,AAL1746 ,False,False,False,2237,3451.86,3489.96,1656331609.593,1656331609.954
1656331610,7608f9,43.964630126953125,-79.38254422919692,118.75747810835931,202.6771416162449,-5.20192,PIA797  ,False,False,False,1717,1836.42,1844.04,1656331609.755,1656331609.954
1656331610,010154,43.298675537109375,-79.04132931731465,165.69010585476943,271.2453642667684,-9.42848,MSR995  ,False,False,False,0706,4572.0,4663.44,1656331609.953,1656331610.0
1656331610,c040c5,43.61590886520127,-79.67239379882812,105.58641959245517,219.6626000115573,17.55648,ROU1790 ,False,False,False,2231,1074.42,1051.56,1656331609.953,1656331609.953
1656331610,c0636a,43.62900168208753,-79.40020424979076,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331382.22,1656331383.19
1656331610,c0635c,43.11030578613281,-79.97753054596654,123.59617472381197,92.62422002778206,-0.32512,POE9807 ,False,False,False,4367,1188.72,1196.34,1656331609.894,1656331609.953
1656331610,a73db7,43.16258317333157,-80.15062604631697,123.77591061290522,274.0516838378285,0.0,N566FF  ,False,False,False,3413,9144.0,9433.56,1656331609.645,1656331609.953
1656331610,c07989,43.43128967285156,-79.969482421875,60.27782299824823,243.65363394234498,2.27584,C07989  ,False,False,False,5511,731.52,723.9,1656331609.592,1656331609.953
1656331620,c0635c,43.112027443061436,-79.96209280831476,123.96499329815242,71.86581366132148,1.6256000000000002,POE9807 ,False,False,False,4367,1196.3400000000001,1203.96,1656331620.0,1656331620.0
1656331620,010154,43.29899597167969,-79.06106638353924,164.66146240803909,271.253145319143,-9.10336,MSR995  ,False,False,False,0706,4480.56,4564.38,1656331619.686,1656331619.994
1656331620,c0636a,43.62900168208753,-79.40020424979076,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331382.22,1656331383.19
1656331620,a73db7,43.16332800913665,-80.1660592215402,123.74062595321077,273.81407483429035,0.0,N566FF  ,False,False,False,3413,9144.0,9433.56,1656331619.855,1656331619.999
1656331620,c07989,43.428863525390625,-79.97612531795056,60.739259545666506,243.86899945506138,2.27584,C07989  ,False,False,False,5511,762.0,739.14,1656331619.612,1656331619.88
1656331620,7608f9,43.95462294756356,-79.38825334821428,119.03571633733063,202.35319768698938,-5.8521600000000005,PIA797  ,False,False,False,1717,1783.0800000000002,1790.7,1656331619.804,1656331619.998
1656331620,c040c5,43.608856201171875,-79.68032482058499,104.6865099834824,218.61583606048754,20.482560000000003,ROU1790 ,False,False,False,2231,1264.92,1257.3000000000002,1656331619.612,1656331619.998
1656331620,c0301d,43.74667410123146,-79.88139561244418,145.0850652672081,184.88174236463004,9.42848,ASP654  ,False,False,False,6322,9189.720000000001,9471.660000000002,1656331619.686,1656331619.998
1656331620,8004df,43.85574599443856,-79.442138671875,95.38185770459252,203.52320902045963,-3.90144,AIC187  ,False,False,False,2110,1371.6000000000001,1371.6000000000001,1656331619.612,1656331619.998
1656331620,c07eda,43.724375579316735,-79.5910426548549,74.9500947700584,226.1123996162978,-3.90144,WJA520  ,False,False,False,7165,403.86,396.24,1656331619.489,1656331619.996
1656331620,c066f4,43.68161734888109,-79.61736406598772,,,,ACA402  ,True,False,False,2214,,,1656331493.857,1656331493.857
1656331620,c1e95a,43.68545790850106,-79.62709154401506,,,,SWP269  ,True,False,False,,,,1656331615.977,1656331617.072
1656331620,c038ac,43.680152893066406,-79.61892593738645,,,,ACA185  ,True,False,False,6304,,,1656331616.696,1656331616.696
1656331620,aa395b,43.101320428363344,-79.95038713727678,189.4334815771427,267.97680563407187,0.32512,SKW3017 ,False,False,False,1150,10972.800000000001,11330.94,1656331619.855,1656331619.998
1656331620,78149e,43.67939758300781,-79.631189745526,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331605.977,1656331605.977
1656331620,a096c8,43.084235757084215,-79.0271432059152,202.251746518483,265.6236496105158,8.128,N137SF  ,False,False,False,5720,10332.720000000001,10706.1,1656331619.92,1656331619.995
1656331620,c1e847,43.6713752746582,-79.60021085517351,,,,BMN74   ,True,False,False,,,,1656331592.07,1656331592.07
1656331620,c06a8b,43.54106140136719,-80.07168082303775,172.3356686651694,70.10456866523435,-8.77824,JZA892  ,False,False,False,6605,3139.44,3162.3,1656331619.88,1656331619.933
1656331620,c1e80c,43.669583595405186,-79.60055759974887,,,,,True,False,False,,,,1656331610.35,1656331610.35
1656331620,c1e865,43.691837310791016,-79.65479118879452,,,,SAF208  ,True,False,False,,,,1656331612.75,1656331612.75
1656331620,c1e84c,43.66483526714777,-79.62328229631697,,,,EL54    ,True,False,False,,,,1656331602.814,1656331602.814
1656331620,c01e28,43.687238531597586,-79.6359852382115,53.12988746802101,226.56935480474897,0.0,ACA401  ,True,False,False,1076,144.78,,1656331619.63,1656331619.804
1656331620,c060b6,43.80299377441406,-79.09798555595927,122.75823946128007,202.15811012003869,0.0,POE610  ,False,False,False,5533,1196.3400000000001,1196.3400000000001,1656331619.805,1656331619.995
1656331620,ac71e7,43.362579345703125,-79.74854225336117,181.11351541404187,186.19641342910433,6.502400000000001,AAL1746 ,False,False,False,2237,3505.2000000000003,3543.3,1656331619.887,1656331619.999
1656331620,c01d3c,43.678253173828125,-79.59620276162792,,,,WSW748  ,True,False,False,0533,,,1656331619.745,1656331619.745
1656331620,c1e7e7,43.66703796386719,-79.62301387343297,,,,MTC25   ,True,False,False,,,,1656331588.528,1656331612.808
1656331620,c082c8,43.68694758011123,-79.64551653180803,71.68514560167756,226.45389546510887,1.6256000000000002,RAG200  ,False,False,False,6337,152.4,137.16,1656331619.182,1656331619.933
1656331620,c07f2e,43.68628421072232,-79.62817055838451,,,,WEN3218 ,True,False,False,3414,,,1656331483.117,1656331483.117
1656331620,c1e86b,43.67986000190347,-79.61031777518139,,,,MTC547  ,True,False,False,,,,1656331600.202,1656331600.202
1656331620,c08048,43.661017983646715,-78.85665893554688,222.47606467582946,73.19923511120662,13.980160000000001,HRT119  ,False,False,False,6320,6972.3,7193.280000000001,1656331619.968,1656331619.998
1656331620,a1094c,43.58660888671875,-79.53022091887715,121.95035810389564,1.2085924320268586,0.65024,EDV4942 ,False,False,False,7135,2415.54,2430.7799999999997,1656331619.998,1656331619.999
1656331620,a70812,43.1495950989804,-79.67108590262279,176.9717269282137,179.66688875607863,14.630400000000002,JIA5117 ,False,False,False,0546,5387.34,5524.5,1656331619.612,1656331619.998
1656331620,a6f280,43.683929443359375,-79.64583286019257,52.77754183036948,226.97493401088195,0.0,LXJ547  ,True,False,False,4123,,,1656331619.686,1656331619.686
1656331620,c0523f,43.598079358117054,-79.87269810267856,169.2591123218245,53.65254179111473,-8.45312,ROU1904 ,False,False,False,7017,2834.6400000000003,2887.98,1656331619.621,1656331619.966
1656331620,c1e845,43.68387222290039,-79.63598029558051,,,,BMN72   ,True,False,False,,,,1656331615.373,1656331619.26
1656331620,c1e7e3,43.66832668498411,-79.6041052682059,,,,RED3    ,True,False,False,,,,1656331615.48,1656331615.48
1656331620,a5e9f4,43.49212646484375,-80.25532313755582,175.5166525908259,69.22774531795417,-0.65024,EDV4693 ,False,False,False,2334,3329.94,3368.04,1656331619.88,1656331619.933
1656331620,c0371f,43.99525451660156,-80.30226596566132,198.5333977322503,311.9541063094896,10.72896,WJA701  ,False,False,False,2244,7086.6,7246.620000000001,1656331619.713,1656331619.999
1656331620,c060b3,43.625871044094275,-79.30219377790178,66.1075552786727,299.3577535427913,3.5763200000000004,POE118  ,False,False,False,4361,464.82000000000005,457.20000000000005,1656331619.611,1656331619.994
1656331620,c0636c,43.56175231933594,-79.365234375,123.02420312698462,104.0362434679265,13.655040000000001,POE211  ,False,False,False,0554,1287.78,1287.78,1656331619.933,1656331619.999
1656331620,c063c3,43.47513489804025,-80.14755249023438,80.53143905939892,152.6164933612334,0.0,CGLUG   ,False,False,False,0654,891.5400000000001,891.5400000000001,1656331619.518,1656331619.999
1656331620,c05bd5,43.679786682128906,-79.5995082411655,,,,ACA604  ,True,False,False,3276,,,1656331619.411,1656331619.411
1656331630,c05bd5,43.68018586756819,-79.59892272949219,,,,ACA604  ,True,False,False,3276,,,1656331629.941,1656331629.941
1656331630,c060b3,43.62875728283898,-79.30932181222101,62.859078524907446,298.8724241740402,-1.30048,POE118  ,False,False,False,4361,464.82000000000005,457.20000000000005,1656331629.855,1656331629.952
1656331630,c0636c,43.56148929919227,-79.35019356863842,122.51978258466639,82.27817419986903,13.655040000000001,POE211  ,False,False,False,0554,1432.5600000000002,1432.5600000000002,1656331629.989,1656331629.989
1656331630,c063c3,43.468524480270126,-80.14290945870539,80.98858413694256,152.78388844269253,-0.32512,CGLUG   ,False,False,False,0654,891.5400000000001,891.5400000000001,1656331629.763,1656331629.901
1656331630,a5e9f4,43.49789894233316,-80.23459298270092,175.69976074419884,69.07088952121545,0.0,EDV4693 ,False,False,False,2334,3329.94,3368.04,1656331629.942,1656331629.989
1656331630,c066f4,43.68161734888109,-79.61736406598772,,,,ACA402  ,True,False,False,2214,,,1656331493.857,1656331493.857
1656331630,c07eda,43.71977233886719,-79.59773573764534,73.16146133228615,226.99456930124185,-3.5763200000000004,WJA520  ,False,False,False,7165,365.76,373.38,1656331629.51,1656331629.989
1656331630,c0301d,43.733551025390625,-79.88293315089027,145.0850652672081,184.88174236463004,9.10336,ASP654  ,False,False,False,6322,9281.16,9563.1,1656331629.764,1656331629.856
1656331630,8004df,43.848157979674255,-79.44678170340404,93.08451577954649,203.4480625779578,-3.5763200000000004,AIC187  ,False,False,False,2110,1333.5,1333.5,1656331629.505,1656331629.856
1656331630,c0636a,43.62900168208753,-79.40020424979076,45.39075586310235,252.1811110854772,-1.6256000000000002,POE532  ,True,False,False,5537,,,1656331382.22,1656331383.19
1656331630,010154,43.29930709580243,-79.08168247767856,163.63282203634003,271.26102419928253,-8.77824,MSR995  ,False,False,False,0706,4389.12,4472.94,1656331629.942,1656331629.994
1656331630,c040c5,43.6007080078125,-79.68760645666788,105.64280084636681,208.18737376457577,18.20672,ROU1790 ,False,False,False,2231,1470.66,1463.0400000000002,1656331629.901,1656331629.989
1656331630,a73db7,43.164093017578125,-80.18109698628268,124.25393525320167,273.7982952203921,-0.32512,N566FF  ,False,False,False,3413,9144.0,9425.94,1656331629.764,1656331629.994
1656331630,c07989,43.42643737792969,-79.98308758402976,60.758863746930494,244.95379922035718,2.60096,C07989  ,False,False,False,5511,792.48,769.62,1656331629.764,1656331629.989
1656331630,c0635c,43.11691542803231,-79.94907924107144,127.16760162618182,57.724355685422374,1.30048,POE9807 ,False,False,False,4367,1203.96,1211.58,1656331629.743,1656331629.855
1656331630,7608f9,43.94480895996094,-79.39391380132628,119.23231642175921,202.58183257426154,-5.52704,PIA797  ,False,False,False,1717,1729.74,1737.36,1656331629.763,1656331629.952
1656331630,c1e845,43.68391004659362,-79.63601793561662,,,,BMN72   ,True,False,False,,,,1656331625.784,1656331628.949
1656331630,c1e7e3,43.668331146240234,-79.60409120071768,,,,RED3    ,True,False,False,,,,1656331629.062,1656331629.062
1656331630,a90821,43.10965327893273,-78.95102364676342,53.05012778714321,272.77916686407207,6.502400000000001,,False,False,False,,243.84,228.6,1656331629.857,1656331629.857
1656331630,c1e80c,43.669583595405186,-79.60055759974887,,,,,True,False,False,,,,1656331610.35,1656331610.35
